STANDARD_OBO_VERSION_IRI_1,http://purl.obolibrary.org/obo/ddpheno.owl,http://purl.obolibrary.org/obo/ddpheno/releases/2023-02-19/ddpheno.owl,2023-02-19,2023-02-19
STANDARD_OBO_VERSION_IRI_2,http://purl.obolibrary.org/obo/pdro.owl,http://purl.obolibrary.org/obo/pdro/2021-06-08/pdro.owl,2021-06-08,2021-06-08
STANDARD_OBO_VERSION_IRI_2,http://purl.obolibrary.org/obo/hao.owl,http://purl.obolibrary.org/obo/hao/2021-03-05/hao.owl,2021-03-05,2021-03-05
STANDARD_OBO_VERSION_IRI_1,http://purl.obolibrary.org/obo/duo.owl,http://purl.obolibrary.org/obo/duo/releases/2021-02-23/duo.owl,null,2021-02-23
NO_VERSION_INFORMATION,http://purl.obolibrary.org/obo/one.owl,null,null,null
NON_OBO_VERSION_IRI,http://purl.obolibrary.org/obo/psdo.owl,http://purl.obolibrary.org/obo/2022-02-23/psdo.owl,1.0.1,2022-02-23
STANDARD_OBO_VERSION_IRI_1,http://purl.obolibrary.org/obo/ontoavida.owl,http://purl.obolibrary.org/obo/ontoavida/releases/2022-03-15/ontoavida.owl,null,2022-03-15
NON_STANDARD_OBO_VERSION_IRI,http://purl.obolibrary.org/obo/ms.owl,http://purl.obolibrary.org/obo/ms/4.1.114/ms.owl,null,4.1.114
STANDARD_OBO_VERSION_IRI_1,http://purl.obolibrary.org/obo/fbbt.owl,http://purl.obolibrary.org/obo/fbbt/releases/2023-02-08/fbbt.owl,2023-02-08,2023-02-08
STANDARD_OBO_VERSION_IRI_1,http://purl.obolibrary.org/obo/pdumdv.owl,http://purl.obolibrary.org/obo/pdumdv/releases/2020-03-10/pdumdv.owl,null,2020-03-10
